n_train,n_positive_train,zero_ratio_train,ADI_train,CV2_positive_train,rho_interval_train,rho_magnitude_train,occurrence_binary_acf1_train,previous_gap_next_size_corr_train,rho_interval_abs_train,series_id,train_scale,group
1829,805,0.5598687807545106,2.2720496894409936,1.2238117418476637,0.005233580455166456,-0.009870033859792444,0.2240937200827561,0.019792537256933588,0.005233580455166456,HOBBIES_1_370_TX_3_evaluation,1.7124112,control_pool
1829,1278,0.30125751776927284,1.4311424100156493,0.9635630120836334,0.0011301466622145795,-0.021668379125634553,0.4190549337011629,-0.009859044693646488,0.0011301466622145795,HOBBIES_1_371_TX_3_evaluation,5.0699835,control_pool
1437,100,0.930410577592206,14.37,0.09665685543129399,-0.0061392514324404715,-0.01886792452830185,0.05413173652694571,-0.002972320800312083,0.0061392514324404715,HOBBIES_1_375_TX_3_evaluation,1.0,control_pool
1815,198,0.8909090909090909,9.166666666666666,0.05644221208217087,0.003795394578205219,0.03701571376477617,-0.019902416664141387,-0.013256525580443134,0.003795394578205219,HOBBIES_1_377_TX_3_evaluation,1.0,control_pool
1829,711,0.6112629852378348,2.5724331926863573,0.34448027768868444,-0.0021470716794132496,-0.009336549499297367,0.18477159918365268,-0.009793974918180298,0.0021470716794132496,HOBBIES_1_379_TX_3_evaluation,1.0,control_pool
1269,608,0.5208825847123719,2.0871710526315788,0.33698655985076476,0.0008515940970410121,-0.028582319416715355,0.5512958532695358,0.020042361924191343,0.0008515940970410121,HOBBIES_1_384_TX_3_evaluation,1.0,control_pool
1829,317,0.8266812465828322,5.769716088328075,0.0901766444215921,-0.002464137589519627,-0.08189927020452344,-0.006873065910877701,0.04149295354094559,0.002464137589519627,HOBBIES_1_390_TX_3_evaluation,1.0,control_pool
1829,933,0.4898851831601968,1.9603429796355842,1.056841362033574,-0.0010285989235438778,-0.030662148460121982,0.21959311594406924,-0.031309567341255666,0.0010285989235438778,HOBBIES_1_404_TX_3_evaluation,2.1700382,control_pool
1829,609,0.6670311645708037,3.0032840722495897,0.2630117446440435,0.0025799575418680547,0.01261695417702912,0.20153149266609108,0.004621448161213471,0.0025799575418680547,HOBBIES_1_407_TX_3_evaluation,1.0,control_pool
1829,803,0.5609622744669218,2.277708592777086,0.4602237829803347,0.0057365999094969875,-0.049584068062230605,0.05708394167077238,-0.028700283300430486,0.0057365999094969875,HOBBIES_1_409_TX_3_evaluation,1.0,control_pool
1829,1134,0.3799890650628759,1.6128747795414462,0.38624341876086427,-0.006041237242375663,-0.002136031003652436,0.07605834132341095,-0.02016743768338654,0.006041237242375663,HOBBIES_1_415_TX_3_evaluation,1.1809732,control_pool
1451,458,0.684355616815989,3.168122270742358,0.21923742418343234,0.00693060388516098,0.10624459908127519,0.14787734187913792,-0.01637570232037816,0.00693060388516098,HOBBIES_1_419_TX_3_evaluation,1.0,control_pool
954,69,0.9276729559748428,13.826086956521738,0.2619781752922656,0.0022441261440674038,0.03928214139075487,0.06256147944127459,-0.04147007566121855,0.0022441261440674038,HOBBIES_2_014_TX_3_evaluation,1.0,control_pool
982,119,0.8788187372708758,8.252100840336135,0.26804777949549147,-0.004237201678557571,0.118831168831169,-0.05197995671586487,-0.03889473877792481,0.004237201678557571,HOBBIES_2_015_TX_3_evaluation,1.0,control_pool
1276,156,0.877742946708464,8.179487179487179,0.2201283855493983,-0.0004126433071056628,-0.04653006589489511,0.09431497903347749,0.062466316896020675,0.0004126433071056628,HOBBIES_2_019_TX_3_evaluation,1.0,control_pool
590,271,0.5406779661016949,2.177121771217712,0.30023562277865745,0.0008177132519698798,0.11440682247762887,0.07364719277330843,-0.09284733446233732,0.0008177132519698798,HOBBIES_2_024_TX_3_evaluation,1.0,control_pool
1381,139,0.8993482983345402,9.93525179856115,0.1849770395308446,-0.004132736391178709,-0.08865514650638619,0.08799471301282893,-0.059270876635156004,0.004132736391178709,HOBBIES_2_037_TX_3_evaluation,1.0,control_pool
1829,327,0.8212137780207763,5.5932721712538225,0.1804974851176657,-0.004193082275448296,0.09382957073141947,0.10695596264994514,0.0013911993449493832,0.004193082275448296,HOBBIES_2_046_TX_3_evaluation,1.0,control_pool
1822,225,0.8765093304061471,8.097777777777777,0.3799849245213894,-0.0037661197462025885,0.15908024401689336,0.006081871345029055,-0.06583912036283779,0.0037661197462025885,HOBBIES_2_049_TX_3_evaluation,1.0,control_pool
1829,454,0.7517769272826681,4.02863436123348,1.9609472999715103,-0.0037019839116853425,0.034460932035896674,0.25273647153877216,-0.06516752808869154,0.0037019839116853425,HOBBIES_2_059_TX_3_evaluation,1.222526,control_pool
954,196,0.7945492662473794,4.86734693877551,0.3628960705183479,-0.005028523808678495,-0.10687986215060383,0.12004286523063651,0.025479200149285237,0.005028523808678495,HOBBIES_2_071_TX_3_evaluation,1.0,control_pool
1038,225,0.7832369942196532,4.613333333333333,0.27864258118430074,-0.0026806569251386445,-0.07207207207207197,0.12733698546293992,-0.07817742306172726,0.0026806569251386445,HOBBIES_2_081_TX_3_evaluation,1.0,control_pool
1829,241,0.868234007654456,7.589211618257261,0.216629991459955,0.002987939317264955,0.04945407835581303,0.11266792611251028,-0.02384552802555952,0.002987939317264955,HOBBIES_2_105_TX_3_evaluation,1.0,control_pool
1276,169,0.8675548589341693,7.550295857988166,0.24883355654959358,0.006348598536465109,0.05941939946398753,-0.002733877612163849,-0.10935626940874046,0.006348598536465109,HOBBIES_2_110_TX_3_evaluation,1.0,control_pool
1822,174,0.9045005488474204,10.471264367816092,0.4647542757638207,-0.002931930736653434,-0.08380969449790186,0.07227351715763272,0.004431138309413865,0.002931930736653434,HOBBIES_2_112_TX_3_evaluation,1.0,control_pool
1829,613,0.6648441771459814,2.9836867862969005,0.6513156242122282,0.0020460401107224783,0.07633711747382906,0.1762272078381118,-0.08417588336361942,0.0020460401107224783,HOBBIES_2_115_TX_3_evaluation,1.0,control_pool
1787,414,0.7683268047006155,4.316425120772947,0.3930949568510892,0.0034867269945727947,-0.005773804079392752,0.1981979127054546,-0.045736362754756864,0.0034867269945727947,HOBBIES_2_145_TX_3_evaluation,1.0,control_pool
1829,239,0.8693275013668671,7.652719665271967,0.1487316944433543,-0.0001673993825029614,0.009627937336814753,0.10551975295076706,-0.04506996669959008,0.0001673993825029614,HOUSEHOLD_1_002_TX_3_evaluation,1.0,control_pool
1829,1065,0.4177145981410607,1.7173708920187793,0.49036595532872423,-0.004706992502494849,0.010905886418281073,0.3296242285517381,-0.04392346108256414,0.004706992502494849,HOUSEHOLD_1_004_TX_3_evaluation,1.6774193,control_pool
1829,771,0.5784581738655002,2.372243839169909,0.3964285414019349,-0.006487786216633775,0.09332109982349805,0.20917190788105955,0.030416325764983595,0.006487786216633775,HOUSEHOLD_1_005_TX_3_evaluation,1.0,control_pool
1815,782,0.5691460055096419,2.3209718670076724,0.3733372380344472,-0.0023905513740182394,0.06240865752661974,0.3221941832145352,-0.03441298252696092,0.0023905513740182394,HOUSEHOLD_1_006_TX_3_evaluation,1.0,control_pool
1822,151,0.9171240395170143,12.066225165562914,0.3175223085816696,0.006866685852373139,-0.06544353874264232,0.09011381211087753,-0.047314026276974654,0.006866685852373139,HOUSEHOLD_1_012_TX_3_evaluation,1.0,control_pool
1815,815,0.5509641873278237,2.226993865030675,0.43874144854225033,-0.0017756024700052266,0.3016840497699363,0.5153566734839627,-0.046549099333606556,0.0017756024700052266,HOUSEHOLD_1_013_TX_3_evaluation,1.0,candidate
1829,1027,0.4384909786768726,1.7809152872444012,0.4290440492186987,-0.0011823816511923565,0.04851471266043811,0.30243591800226577,0.06622516239068567,0.0011823816511923565,HOUSEHOLD_1_021_TX_3_evaluation,1.1503553,control_pool
1066,733,0.3123827392120075,1.4542974079126876,0.47917168839548374,-0.005548738012250314,0.3524015983510971,0.4048225644734474,-0.03574018276524544,0.005548738012250314,HOUSEHOLD_1_029_TX_3_evaluation,1.2979771,candidate
1829,588,0.6785128485511208,3.110544217687075,0.47940533803764884,0.000236420852261178,0.10408699510097949,0.4820460600361802,0.008659448730187655,0.000236420852261178,HOUSEHOLD_1_033_TX_3_evaluation,1.0,control_pool
1829,491,0.7315472936030618,3.725050916496945,0.24576668321720993,-0.0024300685435826555,-0.008492606581463263,0.19333782962228013,-0.041803461875601085,0.0024300685435826555,HOUSEHOLD_1_037_TX_3_evaluation,1.0,control_pool
1780,596,0.6651685393258427,2.9865771812080535,0.35137630119449736,-0.00704878426488425,0.1771665422664343,0.5180762706575828,-0.03998536037603669,0.00704878426488425,HOUSEHOLD_1_042_TX_3_evaluation,1.0,control_pool
555,215,0.6126126126126126,2.5813953488372094,0.4745271112721717,0.004937941707792958,0.3060675533376612,0.3767167455580704,-0.009215624849023645,0.004937941707792958,HOUSEHOLD_1_043_TX_3_evaluation,1.0,candidate
1829,1323,0.27665390924002187,1.382464096749811,0.4269736557422894,-0.0032466728920124803,0.3007274566797864,0.39706913751998474,-0.045593386566059546,0.0032466728920124803,HOUSEHOLD_1_045_TX_3_evaluation,1.827228,candidate
1409,526,0.6266855926188787,2.678707224334601,0.32069096693785987,0.0015616061072985972,0.013715938058953976,0.037927972202822846,-0.03870740210630928,0.0015616061072985972,HOUSEHOLD_1_047_TX_3_evaluation,1.0,control_pool
1829,1300,0.2892290869327501,1.406923076923077,0.3615223279619342,-0.0020159488154791526,0.09905942596238354,0.18419727837700178,-0.0030259288292411213,0.0020159488154791526,HOUSEHOLD_1_055_TX_3_evaluation,1.4078732,control_pool
1745,472,0.729512893982808,3.6970338983050848,0.40860852119542457,-0.0007736160499902975,0.12740327274462096,0.646831265296965,0.0054129440191983055,0.0007736160499902975,HOUSEHOLD_1_062_TX_3_evaluation,1.0,control_pool
1780,245,0.8623595505617978,7.26530612244898,0.31122303886682723,-0.006611375415997677,0.016342904570875293,0.5234651977642574,-0.04286159314806917,0.006611375415997677,HOUSEHOLD_1_063_TX_3_evaluation,1.0,control_pool
1829,834,0.544013121924549,2.193045563549161,0.34311007356299406,-0.004888593318105542,0.05109524213615438,0.43759614398523233,-0.02335465080116332,0.004888593318105542,HOUSEHOLD_1_067_TX_3_evaluation,1.0,control_pool
1815,412,0.7730027548209366,4.405339805825243,0.20388284234390217,-0.0036406141911201994,-0.021946819956889053,0.051583729207927635,0.05724510879979981,0.0036406141911201994,HOUSEHOLD_1_068_TX_3_evaluation,1.0,control_pool
1829,688,0.6238381629305632,2.6584302325581395,0.4049403731920947,0.0038182180117768165,-0.003993497866487525,0.010340603943644933,0.0005653115805675389,0.0038182180117768165,HOUSEHOLD_1_069_TX_3_evaluation,1.0,control_pool
1829,508,0.722252597047567,3.6003937007874014,0.2390452168118934,-0.0009701674071186905,-0.008754476721050583,0.24487592460033317,-0.002878181664872736,0.0009701674071186905,HOUSEHOLD_1_073_TX_3_evaluation,1.0,control_pool
1409,950,0.3257629524485451,1.483157894736842,0.3429071358899334,-0.002840179453891081,0.05015993132417014,0.11867817219896105,0.02472938421427804,0.002840179453891081,HOUSEHOLD_1_082_TX_3_evaluation,1.0,control_pool
1829,1162,0.3646801530891197,1.5740103270223753,0.31339544596468494,0.006144883651835674,0.007179398778800838,0.030674059667012785,0.023128061145589532,0.006144883651835674,HOUSEHOLD_1_087_TX_3_evaluation,1.0984144,control_pool
1829,204,0.8884636413340623,8.965686274509803,0.10868093184615356,-0.0022349500797071205,0.03523234753240123,0.006809620399883992,-0.06870754062702374,0.0022349500797071205,HOUSEHOLD_1_095_TX_3_evaluation,1.0,control_pool
555,302,0.45585585585585586,1.8377483443708609,0.32931800864203686,-0.0061734923814537905,0.06377867676638202,0.35597708352831653,0.0069179139734100396,0.0061734923814537905,HOUSEHOLD_1_098_TX_3_evaluation,1.0,control_pool
1829,1070,0.4149808638600328,1.7093457943925234,0.3117542094790638,0.0008108774051923669,0.001189941630691088,0.11553773531440366,0.012933816764569065,0.0008108774051923669,HOUSEHOLD_1_100_TX_3_evaluation,1.0,control_pool
1829,450,0.7539639147074905,4.064444444444445,0.18596192434246148,0.005104689185609773,-0.04013196112371781,0.16574100951459492,0.007878351101326465,0.005104689185609773,HOUSEHOLD_1_101_TX_3_evaluation,1.0,control_pool
709,502,0.2919605077574048,1.4123505976095618,0.43013212218461977,0.00022888842355537446,0.5077367869081761,0.7678845208134458,0.07844496435796193,0.00022888842355537446,HOUSEHOLD_1_106_TX_3_evaluation,1.5554948,candidate
1752,870,0.5034246575342466,2.013793103448276,0.33806269305317066,-0.001187605242356325,0.05903471136715189,0.7955363852949173,-0.045650640776731984,0.001187605242356325,HOUSEHOLD_1_119_TX_3_evaluation,1.513942,control_pool
1605,765,0.5233644859813084,2.0980392156862746,0.30161775299375,0.006413203599275619,0.05256448576199273,0.4801903916115509,0.015180013187457504,0.006413203599275619,HOUSEHOLD_1_124_TX_3_evaluation,1.0,control_pool
1829,958,0.4762165117550574,1.9091858037578289,0.28784845604838327,-0.00693092592947371,0.07240014755468285,0.23788022518204402,0.04157799573350554,0.00693092592947371,HOUSEHOLD_1_129_TX_3_evaluation,1.0,control_pool
1829,1275,0.30289775833788957,1.4345098039215687,0.4382181099150243,8.778411519722249e-05,0.326539641261037,0.20487506304938016,-0.026567998197309112,8.778411519722249e-05,HOUSEHOLD_1_132_TX_3_evaluation,1.572444,candidate
1556,738,0.525706940874036,2.1084010840108403,0.38984938218893395,-0.005932648306437244,0.040346387806926114,0.3951843247942008,0.008342916218327915,0.005932648306437244,HOUSEHOLD_1_135_TX_3_evaluation,1.0,control_pool
1829,680,0.6282121377802078,2.6897058823529414,0.5006977081213462,-0.0012742933249768635,0.32521649917129947,0.5303550765408336,-0.02796243738333375,0.0012742933249768635,HOUSEHOLD_1_136_TX_3_evaluation,1.0,candidate
1829,1129,0.3827227993439038,1.6200177147918513,0.3214117095804713,-0.007153276481149018,0.009837918198164796,0.2475937183383996,-0.010611033620423793,0.007153276481149018,HOUSEHOLD_1_140_TX_3_evaluation,1.1514488,control_pool
1773,299,0.8313592780597857,5.929765886287625,0.3926747474776073,-0.0005621494195629389,0.005205789661760004,0.3131008534936645,-0.05441051751434893,0.0005621494195629389,HOUSEHOLD_1_144_TX_3_evaluation,1.0,control_pool
1829,1119,0.38819026790595956,1.6344950848972297,0.8151922175964309,-0.0009732064648624088,0.19520234075107287,0.2630703721434153,0.033363919562486966,0.0009732064648624088,HOUSEHOLD_1_147_TX_3_evaluation,1.3646802,control_pool
709,223,0.685472496473907,3.179372197309417,0.4211558374329019,-0.006896807248429013,0.18572973650798597,0.4356578801023248,-0.07275633568531546,0.006896807248429013,HOUSEHOLD_1_148_TX_3_evaluation,1.0,control_pool
1780,786,0.5584269662921348,2.2646310432569976,0.5120744795874782,0.0020077654874718466,0.22863213760056128,0.4813876110476701,-0.04943619998878214,0.0020077654874718466,HOUSEHOLD_1_157_TX_3_evaluation,1.0,control_pool
1780,512,0.7123595505617978,3.4765625,0.35136988659108526,-0.005145638963345903,0.06052063186563366,0.49647870779401004,0.03825644072839353,0.005145638963345903,HOUSEHOLD_1_160_TX_3_evaluation,1.0,control_pool
1598,211,0.8679599499374218,7.57345971563981,0.3255557613413393,0.004072745103610848,0.007537176614381878,0.15903106898367522,-0.016850881963646067,0.004072745103610848,HOUSEHOLD_1_174_TX_3_evaluation,1.0,control_pool
1829,1059,0.42099507927829416,1.7271010387157697,0.43011563859098395,0.005938831247807185,0.02896978215162437,0.4614685881226526,-0.03229927044871608,0.005938831247807185,HOUSEHOLD_1_177_TX_3_evaluation,1.3449973,control_pool
1829,615,0.6637506834335702,2.9739837398373985,0.26031286504096024,0.0021090471910090026,-0.035173055595759645,0.19226347961568324,-0.021865165759385387,0.0021090471910090026,HOUSEHOLD_1_182_TX_3_evaluation,1.0,control_pool
1654,730,0.558645707376058,2.265753424657534,0.5009421264842419,0.003014593323208483,0.138528323347409,0.3730957611336092,-0.004764126499528721,0.003014593323208483,HOUSEHOLD_1_183_TX_3_evaluation,1.0,control_pool
1829,1074,0.4127938764352105,1.7029795158286778,0.36602383208426287,-0.002890682064733793,0.19814291531112624,0.6174536868963039,-0.0204219276048382,0.002890682064733793,HOUSEHOLD_1_186_TX_3_evaluation,1.6484418,control_pool
660,315,0.5227272727272727,2.0952380952380953,0.40739385648519116,0.004057332680442287,0.06375068184654818,0.18191887201897083,-0.14232458086773958,0.004057332680442287,HOUSEHOLD_1_190_TX_3_evaluation,1.0,control_pool
1829,1087,0.405686167304538,1.6826126954921803,0.38708056200529106,-0.0038114653873653694,0.17306306061106605,0.6892128685102731,-0.028322100478774644,0.0038114653873653694,HOUSEHOLD_1_191_TX_3_evaluation,1.9453253,control_pool
1780,723,0.5938202247191011,2.4619640387275243,0.528638692522503,-0.004854403174784709,0.2862819041674484,0.6818730422149963,-0.02539292729908428,0.004854403174784709,HOUSEHOLD_1_222_TX_3_evaluation,1.047567,control_pool
1619,685,0.576899320568252,2.3635036496350366,0.26481307490364286,-0.007148800424522488,0.05150659252735268,0.25681222371394374,0.0027041714904537176,0.007148800424522488,HOUSEHOLD_1_223_TX_3_evaluation,1.0,control_pool
1829,660,0.6391470749043193,2.771212121212121,0.3854574868173561,0.0004902043494979683,0.018165606812076813,0.0974169737361356,-0.02002044132121029,0.0004902043494979683,HOUSEHOLD_1_228_TX_3_evaluation,1.0,control_pool
653,107,0.8361408882082695,6.102803738317757,0.3036394358451027,-0.003919353159632073,0.09502042974062384,0.0608248306610648,0.02307905457350771,0.003919353159632073,HOUSEHOLD_1_237_TX_3_evaluation,1.0,control_pool
1010,334,0.6693069306930693,3.0239520958083834,0.2848577417095487,-0.0015016992913033163,0.09173762639701977,0.20052030155351372,-0.04521989441364577,0.0015016992913033163,HOUSEHOLD_1_244_TX_3_evaluation,1.0,control_pool
716,375,0.4762569832402235,1.9093333333333333,0.2893055372926066,0.0028770828314185195,0.10088846429431597,0.4701333981566921,0.01809423815704007,0.0028770828314185195,HOUSEHOLD_1_245_TX_3_evaluation,1.0,control_pool
1122,840,0.25133689839572193,1.3357142857142856,0.398390402058961,-0.002195879570785241,0.05295893232960561,0.7035283488313229,-0.00041494861168951154,0.002195879570785241,HOUSEHOLD_1_254_TX_3_evaluation,2.5609622,control_pool
1073,400,0.6272134203168686,2.6825,0.569622767938152,0.004373413320270706,0.014848306224380747,0.1664880952380947,-0.01651454867239967,0.004373413320270706,HOUSEHOLD_1_257_TX_3_evaluation,1.0,control_pool
912,95,0.8958333333333334,9.6,0.22835954747457823,0.002679459319516796,0.18023255813953443,0.14211816305469555,-0.05098912413557348,0.002679459319516796,HOUSEHOLD_1_258_TX_3_evaluation,1.0,control_pool
1822,799,0.5614709110867179,2.2803504380475594,0.29367600938281707,-0.00012804201901164285,0.014747567417855528,0.1748859263903756,0.04163937734291748,0.00012804201901164285,HOUSEHOLD_1_268_TX_3_evaluation,1.0,control_pool
1325,639,0.5177358490566037,2.0735524256651017,0.3075106435348302,0.006525373502478474,0.006661832441063892,0.02298984499046205,-0.07111143065791718,0.006525373502478474,HOUSEHOLD_1_282_TX_3_evaluation,1.0,control_pool
1829,205,0.8879168944778567,8.921951219512195,0.0967708970688824,-0.007109329942309688,0.057642096806587446,0.022033872834107352,-0.005534254632347766,0.007109329942309688,HOUSEHOLD_1_295_TX_3_evaluation,1.0,control_pool
1437,373,0.7404314544189283,3.8525469168900806,0.3573452802059149,-0.0008432319766762046,0.22636884588378828,0.4254615044439303,0.07357525931326443,0.0008432319766762046,HOUSEHOLD_1_298_TX_3_evaluation,1.0,control_pool
562,107,0.8096085409252669,5.252336448598131,0.20528666053189837,0.003106596034898989,0.1095017381228274,0.06457655728930796,0.04146589829381706,0.003106596034898989,HOUSEHOLD_1_300_TX_3_evaluation,1.0,control_pool
1829,330,0.8195735374521597,5.542424242424242,0.255483991979879,-0.0025893688339066706,0.018425234497869713,0.33174742311061983,0.037437234651137796,0.0025893688339066706,HOUSEHOLD_1_302_TX_3_evaluation,1.0,control_pool
709,477,0.32722143864598024,1.4863731656184487,0.4621026573232746,-0.004715984147952442,0.26037714052787475,0.51542283355901,-0.027134836441045408,0.004715984147952442,HOUSEHOLD_1_307_TX_3_evaluation,1.0,control_pool
1829,1170,0.36030617823947514,1.5632478632478632,0.4380369192184023,-0.002150590120457671,0.1159060463252445,0.49457599001000835,-0.028724050102408895,0.002150590120457671,HOUSEHOLD_1_310_TX_3_evaluation,1.5751777,control_pool
1731,353,0.7960716348931254,4.903682719546742,0.14398089750100224,0.003722046614791797,-0.059387054385147034,-0.010062437578866674,0.002629273180586215,0.003722046614791797,HOUSEHOLD_1_312_TX_3_evaluation,1.0,control_pool
1829,704,0.6150902132312739,2.5980113636363638,0.25435019634675105,-0.001154001411669684,0.04590776302796358,0.27327009236447536,0.015992322871865788,0.001154001411669684,HOUSEHOLD_1_313_TX_3_evaluation,1.0,control_pool
1031,311,0.6983511154219205,3.315112540192926,0.1823456627562811,-0.0005843214693212731,-0.01839684625492771,0.12782258064516136,0.05260737920374799,0.0005843214693212731,HOUSEHOLD_1_320_TX_3_evaluation,1.0,control_pool
709,372,0.47531734837799716,1.9059139784946237,0.39561853454121104,-0.0020476303756353743,0.17204748150402066,0.2353110599078341,-0.04217971876636573,0.0020476303756353743,HOUSEHOLD_1_322_TX_3_evaluation,1.0,control_pool
1829,489,0.7326407873154729,3.740286298568507,0.3543698911196972,0.0011115552152151727,-0.008554549639404784,0.18286367874187834,0.20837710211923563,0.0011115552152151727,HOUSEHOLD_1_326_TX_3_evaluation,1.0,control_pool
1829,1183,0.35319846910880265,1.5460693153000846,0.4683323389755524,-0.0033023123475113972,0.05662549805461917,0.18364214507603802,-0.018339849637781926,0.0033023123475113972,HOUSEHOLD_1_331_TX_3_evaluation,1.4658283,control_pool
1829,463,0.746856205576818,3.9503239740820733,0.217384310355516,0.000587350497493957,-0.03133998758204665,0.21904445446562038,-0.0002601110454005954,0.000587350497493957,HOUSEHOLD_1_333_TX_3_evaluation,1.0,control_pool
1654,783,0.526602176541717,2.112388250319285,0.43018641029975346,-0.0017798817541481479,0.00883972581874508,0.22951674089159554,0.08836193361589986,0.0017798817541481479,HOUSEHOLD_1_341_TX_3_evaluation,1.0,control_pool
1829,1211,0.3378895571350465,1.5103220478943022,0.43562138802870276,-0.0010767167579333538,0.3747165617843595,0.639283726789135,-0.02227596256019058,0.0010767167579333538,HOUSEHOLD_1_343_TX_3_evaluation,2.6172771,candidate
1829,509,0.7217058501913614,3.593320235756385,0.42865852113441677,0.00019104485870483434,0.07601769815438368,0.03146511088200688,-0.008841187051479934,0.00019104485870483434,HOUSEHOLD_1_345_TX_3_evaluation,1.0,control_pool
1444,386,0.7326869806094183,3.7409326424870466,0.20411819815844814,0.002399832183805685,0.029451183668074334,0.07337218935201303,-0.0333410505466537,0.002399832183805685,HOUSEHOLD_1_346_TX_3_evaluation,1.0,control_pool
1829,1094,0.40185893931109895,1.6718464351005484,0.3293239664078361,0.0027993877837618926,0.04060539114235233,0.11123596552830074,-0.0019091373282783262,0.0027993877837618926,HOUSEHOLD_1_350_TX_3_evaluation,1.0787315,control_pool
1451,660,0.5451412818745692,2.1984848484848483,0.3001455516436452,-0.0019127968231759662,-0.016215416555922756,0.3310926120606644,0.010578459476739785,0.0019127968231759662,HOUSEHOLD_1_359_TX_3_evaluation,1.0,control_pool
1829,826,0.5483870967741935,2.2142857142857144,0.24703202423488455,0.0025125890294936527,0.028459763990724238,0.03140061173383224,-0.03975688204120383,0.0025125890294936527,HOUSEHOLD_1_365_TX_3_evaluation,1.0,control_pool
1829,917,0.4986331328594861,1.994547437295529,0.29588929151455967,0.0032626412860103076,0.041929983126011684,0.14879242319773234,-0.034139147233166085,0.0032626412860103076,HOUSEHOLD_1_370_TX_3_evaluation,1.0,control_pool
1829,627,0.6571897211591033,2.917065390749601,0.2893404324991306,-0.0047481481569297615,-0.02712956758248266,0.06625665803074067,-0.014546172736161567,0.0047481481569297615,HOUSEHOLD_1_376_TX_3_evaluation,1.0,control_pool
1829,779,0.5740841990158556,2.34788189987163,0.29972867705142514,-0.00693513362428311,0.04062284140990598,0.06142940017932426,-0.001974747551128646,0.00693513362428311,HOUSEHOLD_1_377_TX_3_evaluation,1.0,control_pool
555,222,0.6,2.5,0.4403330481068317,-0.0011774212917442795,0.003970933843605846,0.4546461843416451,-0.04763689704300355,0.0011774212917442795,HOUSEHOLD_1_382_TX_3_evaluation,1.0,control_pool
1388,702,0.4942363112391931,1.9772079772079771,0.42197308134627853,-0.004325157756370598,-0.032268065220435675,0.31209371196180297,-0.024423894264696124,0.004325157756370598,HOUSEHOLD_1_393_TX_3_evaluation,1.0,control_pool
1829,694,0.6205576817933297,2.6354466858789625,0.4121521216812854,-0.005447446427978154,0.03457204958084432,0.1452256428241063,-0.0055883165219281225,0.005447446427978154,HOUSEHOLD_1_397_TX_3_evaluation,1.0,control_pool
1829,346,0.8108255877528704,5.286127167630058,0.24342563385952704,-0.004203981212564773,-0.11028081297342947,0.12026867825741512,-0.022992837953145117,0.004203981212564773,HOUSEHOLD_1_401_TX_3_evaluation,1.0,control_pool
1752,1089,0.3784246575342466,1.6088154269972452,0.38823919591454265,-0.004953947363036929,0.028862958506651052,0.2630631719828096,0.03635672359728722,0.004953947363036929,HOUSEHOLD_1_404_TX_3_evaluation,1.1476216,control_pool
1829,864,0.5276107162383816,2.1168981481481484,0.5268120578165235,-0.003920634490386257,0.44338344104125155,0.8046433996361647,0.058082395617878486,0.003920634490386257,HOUSEHOLD_1_410_TX_3_evaluation,1.7769272,candidate
1780,1238,0.3044943820224719,1.4378029079159935,0.3780944234815658,0.006328967999619607,0.06594911436469743,0.18895819030811198,-0.0020083731501702768,0.006328967999619607,HOUSEHOLD_1_411_TX_3_evaluation,1.434117,control_pool
1829,571,0.6878075451066157,3.2031523642732047,0.2696355046462166,-0.0038762447221009303,0.04321747498936898,0.30404150280311293,-0.02707570063638981,0.0038762447221009303,HOUSEHOLD_1_413_TX_3_evaluation,1.0,control_pool
1451,527,0.6368022053756031,2.7533206831119545,0.3487672506007537,-0.0024281059121085105,0.11023188589902193,0.33646738609018734,-0.03767227350748429,0.0024281059121085105,HOUSEHOLD_1_421_TX_3_evaluation,1.0,control_pool
1654,402,0.7569528415961306,4.114427860696518,0.667431918026097,-0.0028717446135425083,0.1923556954966795,0.8225061741651459,0.3384595604769886,0.0028717446135425083,HOUSEHOLD_1_430_TX_3_evaluation,1.1804265,control_pool
1829,1225,0.3302351011481684,1.4930612244897958,0.39523065358290355,-0.004720099414044072,0.023912456074975028,0.1543630697312035,-0.05013901134978066,0.004720099414044072,HOUSEHOLD_1_434_TX_3_evaluation,1.347731,control_pool
1822,785,0.5691547749725576,2.3210191082802547,0.4166779278896914,0.0028976378925774037,0.156016157814902,0.4434890243544626,-0.060005081017068584,0.0028976378925774037,HOUSEHOLD_1_437_TX_3_evaluation,1.0,control_pool
1759,989,0.43774872086412736,1.7785642062689586,0.32157950692049053,0.0045930967044374715,0.02008430448797424,0.26157874353813315,0.018619232620548237,0.0045930967044374715,HOUSEHOLD_1_440_TX_3_evaluation,1.0,control_pool
1262,684,0.45800316957210774,1.845029239766082,0.4227447620216005,-0.0021811938503682425,0.2725058208591593,0.7108844032353894,-0.02017031281792722,0.0021811938503682425,HOUSEHOLD_1_453_TX_3_evaluation,1.09076,control_pool
702,284,0.5954415954415955,2.471830985915493,0.3417462871973702,0.0012272314383912088,0.020196781401033193,0.2626456770439213,0.04242117602498069,0.0012272314383912088,HOUSEHOLD_1_455_TX_3_evaluation,1.0,control_pool
1829,675,0.6309458720612356,2.70962962962963,0.507931103829215,-0.0025552252711194302,0.15986268551371047,0.3607372627269873,-0.03861891268454866,0.0025552252711194302,HOUSEHOLD_1_470_TX_3_evaluation,1.0,control_pool
